campaign_id,company,campaign_type,target_audience,duration,channel_used,location,language,customer_segment,date,year,month,weekday,spend,impressions,clicks,conversions,ctr,cvr,cpc,cpm,roas,roi,cpa,revenue,engagement_score
135416,Alpha Innovations,Influencer,Men 25-34,15 days,Instagram,New York,Spanish,Health & Wellness,2021-01-01,2021,1,Friday,15641.0,5234,956,38,0.18265189147879252,0.0397489539748954,16.360878661087867,2988.3454337027133,3.3,2.3,411.60526315789474,51615.299999999996,4
41611,TechCorp,Display,Women 25-34,60 days,Google Ads,Miami,German,Tech Enthusiasts,2021-01-01,2021,1,Friday,5925.0,1050,884,97,0.8419047619047619,0.10972850678733032,6.702488687782806,5642.857142857143,5.39,4.39,61.08247422680412,31935.749999999996,3
156221,Alpha Innovations,Social Media,Men 25-34,15 days,Website,New York,English,Fashionistas,2021-01-01,2021,1,Friday,14785.0,7730,710,85,0.09184993531694696,0.11971830985915492,20.823943661971832,1912.6778783958603,3.23,2.23,173.94117647058823,47755.55,5
4381,TechCorp,Social Media,Women 25-34,15 days,YouTube,Miami,Spanish,Tech Enthusiasts,2021-01-01,2021,1,Friday,9897.0,2845,416,21,0.1462214411247803,0.05048076923076923,23.790865384615383,3478.7346221441126,4.07,3.07,471.2857142857143,40280.79,6
176296,Innovate Industries,Social Media,Women 35-44,60 days,Facebook,Houston,Mandarin,Tech Enthusiasts,2021-01-01,2021,1,Friday,10128.0,6185,181,7,0.029264349232012935,0.03867403314917127,55.95580110497237,1637.5101050929668,5.87,4.87,1446.857142857143,59451.36,8
197466,Alpha Innovations,Display,Women 35-44,60 days,Facebook,Miami,French,Outdoor Adventurers,2021-01-01,2021,1,Friday,14066.0,5372,196,18,0.03648548026805659,0.09183673469387756,71.76530612244898,2618.391660461653,3.98,2.98,781.4444444444445,55982.68,9
8396,NexGen Systems,Email,Men 18-24,30 days,YouTube,Los Angeles,Mandarin,Outdoor Adventurers,2021-01-01,2021,1,Friday,13279.0,6651,897,18,0.13486693730266125,0.020066889632107024,14.803790412486064,1996.5418734024959,7.66,6.66,737.7222222222222,101717.14,4
165711,TechCorp,Influencer,Women 25-34,60 days,Instagram,Chicago,Spanish,Foodies,2021-01-01,2021,1,Friday,15758.0,6816,760,23,0.11150234741784038,0.030263157894736843,20.73421052631579,2311.913145539906,7.76,6.76,685.1304347826087,122282.08,9
28106,TechCorp,Search,Women 35-44,45 days,Instagram,Los Angeles,German,Tech Enthusiasts,2021-01-01,2021,1,Friday,14075.0,7764,715,29,0.09209170530654302,0.04055944055944056,19.685314685314687,1812.8541988665636,7.37,6.37,485.3448275862069,103732.75,7
56211,Innovate Industries,Email,Men 18-24,15 days,Email,Houston,Spanish,Foodies,2021-01-01,2021,1,Friday,17419.0,3594,685,55,0.1905954368391764,0.08029197080291971,25.42919708029197,4846.688925987757,5.05,4.05,316.7090909090909,87965.95,9
70811,NexGen Systems,Influencer,Men 18-24,60 days,Google Ads,Chicago,Mandarin,Fashionistas,2021-01-01,2021,1,Friday,5762.0,3076,312,34,0.10143042912873862,0.10897435897435898,18.46794871794872,1873.2119635890767,7.8,6.8,169.47058823529412,44943.6,7
51466,Alpha Innovations,Email,Men 25-34,15 days,YouTube,New York,English,Health & Wellness,2021-01-01,2021,1,Friday,12717.0,8785,426,51,0.04849174729652817,0.11971830985915492,29.85211267605634,1447.5811041548093,4.57,3.57,249.35294117647058,58116.69,6
141256,NexGen Systems,Display,Women 35-44,60 days,Email,Houston,German,Fashionistas,2021-01-01,2021,1,Friday,12961.0,5486,557,17,0.1015311702515494,0.03052064631956912,23.269299820466788,2362.5592417061607,7.7700000000000005,6.77,762.4117647058823,100706.97,5
108041,Innovate Industries,Display,Men 18-24,45 days,Google Ads,New York,French,Fashionistas,2021-01-01,2021,1,Friday,17175.0,6696,641,64,0.09572879330943847,0.0998439937597504,26.794071762870516,2564.9641577060934,4.35,3.35,268.359375,74711.25,3
147461,Innovate Industries,Search,Men 25-34,45 days,Email,Miami,English,Fashionistas,2021-01-01,2021,1,Friday,9893.0,1618,551,11,0.3405438813349815,0.019963702359346643,17.954627949183305,6114.338689740421,3.4899999999999998,2.49,899.3636363636364,34526.57,1
146367,TechCorp,Influencer,Women 25-34,45 days,Facebook,Los Angeles,English,Health & Wellness,2021-01-02,2021,1,Saturday,16728.0,2359,766,77,0.32471386180584993,0.10052219321148825,21.83812010443864,7091.140313692242,7.7,6.7,217.24675324675326,128805.6,6
122277,NexGen Systems,Email,Women 25-34,45 days,Instagram,Chicago,German,Foodies,2021-01-02,2021,1,Saturday,10018.0,1299,412,33,0.317167051578137,0.08009708737864078,24.315533980582526,7712.086220169361,6.6899999999999995,5.69,303.57575757575756,67020.42,10
42342,TechCorp,Influencer,Men 18-24,60 days,Email,Los Angeles,German,Health & Wellness,2021-01-02,2021,1,Saturday,19772.0,6747,245,20,0.03631243515636579,0.08163265306122448,80.70204081632653,2930.4876241292427,7.849999999999999,6.85,988.6,155210.19999999998,10
176297,TechCorp,Email,Men 18-24,45 days,Instagram,New York,French,Health & Wellness,2021-01-02,2021,1,Saturday,12798.0,2296,188,28,0.08188153310104529,0.14893617021276595,68.07446808510639,5574.04181184669,3.03,2.03,457.07142857142856,38777.939999999995,8
165712,DataTech Solutions,Search,All Ages,45 days,Google Ads,Chicago,Spanish,Foodies,2021-01-02,2021,1,Saturday,12441.0,6229,199,14,0.03194734307272435,0.07035175879396985,62.517587939698494,1997.2708299887622,4.83,3.83,888.6428571428571,60090.03,9
189437,Alpha Innovations,Search,Women 25-34,60 days,Website,New York,English,Tech Enthusiasts,2021-01-02,2021,1,Saturday,12158.0,4237,266,8,0.06278026905829596,0.03007518796992481,45.70676691729323,2869.4831248524897,8.969999999999999,7.97,1519.75,109057.25999999998,10
84682,DataTech Solutions,Influencer,All Ages,30 days,Google Ads,New York,English,Foodies,2021-01-02,2021,1,Saturday,17836.0,8073,550,28,0.06812832899789421,0.05090909090909091,32.42909090909091,2209.339774557166,3.92,2.92,637.0,69917.12,2
13872,TechCorp,Search,Women 35-44,15 days,Instagram,Houston,Mandarin,Foodies,2021-01-02,2021,1,Saturday,5324.0,3442,779,16,0.226321905868681,0.02053915275994865,6.834403080872914,1546.775130737943,3.61,2.61,332.75,19219.64,10
53657,DataTech Solutions,Search,Men 25-34,60 days,YouTube,Los Angeles,Mandarin,Fashionistas,2021-01-02,2021,1,Saturday,19724.0,8267,191,11,0.02310390710052014,0.05759162303664921,103.26701570680628,2385.8715374380063,6.1,5.1,1793.090909090909,120316.4,6
133227,Alpha Innovations,Social Media,Men 18-24,45 days,YouTube,Chicago,Spanish,Health & Wellness,2021-01-02,2021,1,Saturday,12634.0,8097,454,18,0.05607014943806348,0.039647577092511016,27.82819383259912,1560.330986785229,3.36,2.36,701.8888888888889,42450.24,6
174837,Alpha Innovations,Email,All Ages,30 days,YouTube,Los Angeles,German,Fashionistas,2021-01-02,2021,1,Saturday,11970.0,9223,861,95,0.09335357259026347,0.11033681765389082,13.902439024390244,1297.8423506451263,6.71,5.71,126.0,80318.7,6
43802,NexGen Systems,Email,Women 35-44,45 days,Instagram,Los Angeles,French,Health & Wellness,2021-01-02,2021,1,Saturday,11799.0,5306,621,12,0.11703731624575951,0.01932367149758454,19.0,2223.7090086694307,5.02,4.02,983.25,59230.979999999996,8
66067,Alpha Innovations,Search,Women 25-34,15 days,Facebook,Los Angeles,English,Outdoor Adventurers,2021-01-02,2021,1,Saturday,9969.0,5156,228,30,0.04422032583397983,0.13157894736842105,43.723684210526315,1933.4755624515128,4.6,3.6,332.3,45857.399999999994,2
157682,TechCorp,Search,Men 18-24,30 days,YouTube,Houston,Spanish,Fashionistas,2021-01-02,2021,1,Saturday,19668.0,5610,109,10,0.01942959001782531,0.09174311926605505,180.44036697247705,3505.8823529411766,5.81,4.81,1966.8,114271.07999999999,6
87967,Innovate Industries,Display,Men 25-34,45 days,Facebook,Los Angeles,French,Health & Wellness,2021-01-02,2021,1,Saturday,9838.0,7914,595,83,0.07518321961081627,0.13949579831932774,16.534453781512607,1243.1134698003539,8.719999999999999,7.72,118.53012048192771,85787.35999999999,1
57672,NexGen Systems,Search,Men 25-34,45 days,YouTube,New York,German,Fashionistas,2021-01-02,2021,1,Saturday,19235.0,5256,835,58,0.1588660578386606,0.06946107784431138,23.035928143712574,3659.627092846271,5.7,4.7,331.63793103448273,109639.5,5
52927,Innovate Industries,Display,Women 25-34,30 days,Email,Miami,Mandarin,Tech Enthusiasts,2021-01-02,2021,1,Saturday,19994.0,6181,908,73,0.14690179582591814,0.08039647577092511,22.019823788546255,3234.751658307717,8.309999999999999,7.31,273.8904109589041,166150.13999999998,1
121547,TechCorp,Influencer,Men 18-24,15 days,Instagram,Los Angeles,French,Foodies,2021-01-02,2021,1,Saturday,14319.0,9948,127,5,0.012766385203055891,0.03937007874015748,112.74803149606299,1439.384800965018,8.43,7.43,2863.8,120709.17,8
141622,TechCorp,Social Media,Men 25-34,45 days,Google Ads,Chicago,English,Tech Enthusiasts,2021-01-02,2021,1,Saturday,15479.0,2645,165,7,0.062381852551984876,0.04242424242424243,93.81212121212121,5852.173913043479,5.42,4.42,2211.285714285714,83896.18,2
88332,TechCorp,Social Media,Men 25-34,15 days,Instagram,Los Angeles,Mandarin,Tech Enthusiasts,2021-01-02,2021,1,Saturday,15826.0,3450,460,60,0.13333333333333333,0.13043478260869565,34.404347826086955,4587.246376811594,7.81,6.81,263.76666666666665,123601.06,7
27743,Innovate Industries,Social Media,Men 18-24,15 days,Facebook,Miami,Mandarin,Health & Wellness,2021-01-03,2021,1,Sunday,18231.0,7429,979,59,0.1317808587966079,0.0602655771195097,18.622063329928498,2454.0314981827973,8.370000000000001,7.37,309.0,152593.47000000003,5
112423,TechCorp,Social Media,All Ages,45 days,Instagram,Miami,German,Foodies,2021-01-03,2021,1,Sunday,10532.0,6581,395,47,0.060021273362710834,0.1189873417721519,26.663291139240506,1600.3646862179,8.120000000000001,7.12,224.08510638297872,85519.84000000001,6
123008,NexGen Systems,Search,All Ages,45 days,Facebook,New York,Spanish,Fashionistas,2021-01-03,2021,1,Sunday,16740.0,3092,996,80,0.3221216041397154,0.08032128514056225,16.80722891566265,5413.971539456663,3.04,2.04,209.25,50889.6,5
141623,DataTech Solutions,Email,Men 25-34,30 days,Instagram,New York,Mandarin,Foodies,2021-01-03,2021,1,Sunday,10088.0,3892,975,88,0.250513874614594,0.09025641025641026,10.346666666666666,2591.983556012333,8.01,7.01,114.63636363636364,80804.88,2
171553,TechCorp,Email,All Ages,30 days,Google Ads,New York,German,Fashionistas,2021-01-03,2021,1,Sunday,11684.0,1680,788,47,0.46904761904761905,0.05964467005076142,14.82741116751269,6954.761904761905,4.85,3.85,248.59574468085106,56667.399999999994,4
160968,Alpha Innovations,Display,Men 18-24,30 days,Email,Los Angeles,Mandarin,Health & Wellness,2021-01-03,2021,1,Sunday,10548.0,4065,835,33,0.2054120541205412,0.03952095808383234,12.632335329341318,2594.8339483394834,4.48,3.48,319.6363636363636,47255.04,2
52198,Alpha Innovations,Display,Women 25-34,45 days,YouTube,Miami,German,Fashionistas,2021-01-03,2021,1,Sunday,19512.0,2568,976,88,0.38006230529595014,0.09016393442622951,19.991803278688526,7598.130841121495,4.25,3.25,221.72727272727272,82926.0,6
71543,TechCorp,Influencer,Women 25-34,60 days,YouTube,Miami,Mandarin,Fashionistas,2021-01-03,2021,1,Sunday,16652.0,8288,363,36,0.04379826254826255,0.09917355371900827,45.8732782369146,2009.169884169884,7.36,6.36,462.55555555555554,122558.72,3
125928,NexGen Systems,Social Media,All Ages,15 days,Facebook,Chicago,English,Tech Enthusiasts,2021-01-03,2021,1,Sunday,8436.0,3716,615,55,0.1655005382131324,0.08943089430894309,13.717073170731707,2270.182992465016,3.4,2.4,153.38181818181818,28682.399999999998,9
162793,TechCorp,Email,Men 18-24,45 days,Google Ads,Miami,Spanish,Foodies,2021-01-03,2021,1,Sunday,11937.0,9521,385,31,0.040436928894023734,0.08051948051948052,31.005194805194805,1253.7548576830163,8.879999999999999,7.88,385.06451612903226,106000.55999999998,5
158413,Innovate Industries,Email,Men 25-34,30 days,Website,Los Angeles,Mandarin,Outdoor Adventurers,2021-01-03,2021,1,Sunday,6650.0,6326,500,40,0.07903888713246918,0.08,13.3,1051.21719886184,4.1899999999999995,3.19,166.25,27863.499999999996,9
165713,NexGen Systems,Display,Women 35-44,45 days,YouTube,Houston,Spanish,Health & Wellness,2021-01-03,2021,1,Sunday,11349.0,3627,812,32,0.22387648194099807,0.03940886699507389,13.976600985221674,3129.032258064516,3.96,2.96,354.65625,44942.04,5
139068,TechCorp,Email,Women 25-34,60 days,Instagram,Los Angeles,German,Tech Enthusiasts,2021-01-03,2021,1,Sunday,5439.0,9427,880,26,0.09334889148191365,0.029545454545454545,6.180681818181818,576.9597963296912,7.86,6.86,209.19230769230768,42750.54,7
36868,Alpha Innovations,Email,Women 35-44,30 days,Facebook,New York,English,Foodies,2021-01-03,2021,1,Sunday,8075.0,8200,565,6,0.06890243902439025,0.010619469026548672,14.29203539823009,984.7560975609756,5.72,4.72,1345.8333333333333,46189.0,9
72273,TechCorp,Influencer,Women 25-34,60 days,Email,Los Angeles,German,Foodies,2021-01-03,2021,1,Sunday,13500.0,8825,269,8,0.030481586402266288,0.02973977695167286,50.185873605947954,1529.7450424929177,3.75,2.75,1687.5,50625.0,4
131403,TechCorp,Search,Men 18-24,45 days,Email,Chicago,German,Foodies,2021-01-03,2021,1,Sunday,13113.0,4023,491,59,0.12204822271936366,0.12016293279022404,26.706720977596742,3259.5078299776287,4.49,3.49,222.25423728813558,58877.37,7
68623,NexGen Systems,Display,Women 25-34,15 days,Instagram,Chicago,German,Fashionistas,2021-01-03,2021,1,Sunday,11071.0,6692,665,27,0.09937238493723849,0.0406015037593985,16.64812030075188,1654.3634190077705,3.0,2.0,410.037037037037,33213.0,1
9493,Alpha Innovations,Social Media,Women 35-44,30 days,Facebook,Los Angeles,Spanish,Tech Enthusiasts,2021-01-03,2021,1,Sunday,6202.0,4694,935,94,0.1991904559011504,0.10053475935828877,6.633155080213903,1321.2611844908392,7.99,6.99,65.97872340425532,49553.98,8
117168,TechCorp,Email,All Ages,60 days,Instagram,Miami,Mandarin,Health & Wellness,2021-01-03,2021,1,Sunday,13644.0,2720,138,10,0.05073529411764706,0.07246376811594203,98.8695652173913,5016.176470588236,7.27,6.27,1364.4,99191.87999999999,2
103299,TechCorp,Email,Men 25-34,60 days,Email,Chicago,French,Fashionistas,2021-01-04,2021,1,Monday,11314.0,3178,122,4,0.03838892385147892,0.03278688524590164,92.73770491803279,3560.100692259283,8.440000000000001,7.44,2828.5,95490.16000000002,4
3289,Alpha Innovations,Display,All Ages,15 days,YouTube,Los Angeles,German,Health & Wellness,2021-01-04,2021,1,Monday,12899.0,9885,133,9,0.013454729387961557,0.06766917293233082,96.98496240601504,1304.9064238745573,7.290000000000001,6.29,1433.2222222222222,94033.71,8
37964,DataTech Solutions,Email,All Ages,15 days,Facebook,Miami,Spanish,Fashionistas,2021-01-04,2021,1,Monday,12780.0,4127,478,19,0.1158226314514175,0.0397489539748954,26.736401673640167,3096.680397383087,7.72,6.72,672.6315789473684,98661.59999999999,9
141624,Alpha Innovations,Social Media,Women 35-44,30 days,Facebook,Chicago,French,Outdoor Adventurers,2021-01-04,2021,1,Monday,6753.0,4862,294,12,0.060468942821883996,0.04081632653061224,22.96938775510204,1388.9345948169478,4.55,3.55,562.75,30726.149999999998,7
129944,Innovate Industries,Email,Women 25-34,15 days,Google Ads,Los Angeles,Mandarin,Health & Wellness,2021-01-04,2021,1,Monday,7992.0,1880,758,114,0.4031914893617021,0.1503957783641161,10.54353562005277,4251.063829787234,3.49,2.49,70.10526315789474,27892.08,2
114614,DataTech Solutions,Email,Women 35-44,15 days,Website,Los Angeles,Mandarin,Tech Enthusiasts,2021-01-04,2021,1,Monday,17937.0,6916,180,4,0.026026604973973393,0.022222222222222223,99.65,2593.5511856564485,5.33,4.33,4484.25,95604.21,7
187249,DataTech Solutions,Search,Men 18-24,30 days,Google Ads,Los Angeles,French,Fashionistas,2021-01-04,2021,1,Monday,13107.0,5856,501,70,0.0855532786885246,0.13972055888223553,26.161676646706585,2238.217213114754,6.87,5.87,187.24285714285713,90045.09,2
193089,TechCorp,Search,All Ages,60 days,YouTube,New York,French,Outdoor Adventurers,2021-01-04,2021,1,Monday,11549.0,2481,246,17,0.09915356711003627,0.06910569105691057,46.947154471544714,4654.977831519549,3.44,2.44,679.3529411764706,39728.56,4
43074,TechCorp,Influencer,Men 18-24,30 days,Email,Los Angeles,French,Foodies,2021-01-04,2021,1,Monday,7410.0,7989,445,40,0.055701589685818,0.0898876404494382,16.651685393258425,927.5253473526099,6.78,5.78,185.25,50239.8,1
81764,NexGen Systems,Email,Men 25-34,45 days,Google Ads,Miami,Spanish,Health & Wellness,2021-01-04,2021,1,Monday,19868.0,2085,284,26,0.13621103117505995,0.09154929577464789,69.95774647887323,9529.016786570743,7.03,6.03,764.1538461538462,139672.04,1
122279,NexGen Systems,Social Media,Men 18-24,15 days,Facebook,New York,Mandarin,Outdoor Adventurers,2021-01-04,2021,1,Monday,12689.0,2584,160,14,0.06191950464396285,0.0875,79.30625,4910.6037151702785,4.42,3.42,906.3571428571429,56085.38,8
62419,NexGen Systems,Search,Women 25-34,15 days,Email,Miami,French,Tech Enthusiasts,2021-01-04,2021,1,Monday,6843.0,9561,340,24,0.03556113377261793,0.07058823529411765,20.126470588235293,715.7201129588955,7.35,6.35,285.125,50296.049999999996,8
191629,NexGen Systems,Display,All Ages,15 days,Instagram,Los Angeles,French,Foodies,2021-01-04,2021,1,Monday,14092.0,7847,513,77,0.06537530266343826,0.15009746588693956,27.469785575048732,1795.8455460685611,5.91,4.91,183.01298701298703,83283.72,8
72639,DataTech Solutions,Email,All Ages,15 days,Google Ads,New York,French,Tech Enthusiasts,2021-01-04,2021,1,Monday,19711.0,1080,736,81,0.6814814814814815,0.11005434782608696,26.78125,18250.925925925927,7.5,6.5,243.34567901234567,147832.5,4
197834,TechCorp,Social Media,Men 18-24,15 days,Website,Miami,French,Foodies,2021-01-04,2021,1,Monday,7535.0,4210,635,38,0.1508313539192399,0.05984251968503937,11.866141732283465,1789.7862232779098,4.34,3.34,198.28947368421052,32701.899999999998,1
96729,Innovate Industries,Search,Women 25-34,30 days,Google Ads,Los Angeles,French,Health & Wellness,2021-01-04,2021,1,Monday,5130.0,2348,631,25,0.26873935264054516,0.039619651347068144,8.129952456418383,2184.838160136286,5.4,4.4,205.2,27702.000000000004,8
177029,DataTech Solutions,Display,Women 35-44,30 days,Website,Houston,Spanish,Tech Enthusiasts,2021-01-04,2021,1,Monday,11424.0,5628,702,56,0.12473347547974413,0.07977207977207977,16.273504273504273,2029.8507462686568,8.34,7.34,204.0,95276.16,10
109504,Innovate Industries,Influencer,Men 18-24,30 days,Instagram,Chicago,Spanish,Outdoor Adventurers,2021-01-04,2021,1,Monday,10062.0,7680,171,21,0.022265625,0.12280701754385964,58.8421052631579,1310.15625,5.53,4.53,479.14285714285717,55642.86,8
19714,DataTech Solutions,Search,Women 35-44,30 days,Facebook,Houston,Mandarin,Foodies,2021-01-04,2021,1,Monday,19824.0,6417,230,16,0.035842293906810034,0.06956521739130435,86.19130434782609,3089.2940626460963,4.92,3.92,1239.0,97534.08,6
170824,Innovate Industries,Display,Men 18-24,45 days,Facebook,Chicago,French,Tech Enthusiasts,2021-01-04,2021,1,Monday,8432.0,7500,833,75,0.11106666666666666,0.09003601440576231,10.122448979591837,1124.2666666666667,6.37,5.37,112.42666666666666,53711.840000000004,2
181044,Innovate Industries,Social Media,Women 35-44,45 days,YouTube,Miami,French,Foodies,2021-01-04,2021,1,Monday,5695.0,7860,452,41,0.05750636132315522,0.09070796460176991,12.599557522123893,724.5547073791348,8.1,7.1,138.90243902439025,46129.5,4
180314,DataTech Solutions,Email,Men 18-24,60 days,Facebook,New York,Spanish,Foodies,2021-01-04,2021,1,Monday,14830.0,4491,585,70,0.13026052104208416,0.11965811965811966,25.35042735042735,3302.159875306168,5.579999999999999,4.58,211.85714285714286,82751.4,4
165350,TechCorp,Email,Women 25-34,15 days,Facebook,Chicago,English,Tech Enthusiasts,2021-01-05,2021,1,Tuesday,11391.0,3853,590,65,0.15312743316895924,0.11016949152542373,19.30677966101695,2956.3976122501945,5.38,4.38,175.24615384615385,61283.58,3
152575,Alpha Innovations,Display,Women 35-44,30 days,Facebook,New York,English,Outdoor Adventurers,2021-01-05,2021,1,Tuesday,5747.0,5611,343,41,0.06112992336481911,0.119533527696793,16.755102040816325,1024.2381037248263,6.44,5.44,140.17073170731706,37010.68,5
154035,Alpha Innovations,Email,Men 25-34,60 days,Facebook,New York,English,Outdoor Adventurers,2021-01-05,2021,1,Tuesday,6006.0,1023,878,61,0.8582600195503421,0.06947608200455581,6.840546697038724,5870.967741935484,3.2800000000000002,2.28,98.45901639344262,19699.68,5
150020,NexGen Systems,Search,Women 25-34,15 days,Website,New York,English,Outdoor Adventurers,2021-01-05,2021,1,Tuesday,19911.0,7587,529,16,0.0697245287992619,0.030245746691871456,37.63894139886578,2624.357453538948,7.37,6.37,1244.4375,146744.07,9
178490,NexGen Systems,Search,Women 25-34,30 days,Facebook,New York,German,Foodies,2021-01-05,2021,1,Tuesday,8563.0,6232,455,9,0.07301026957637997,0.01978021978021978,18.81978021978022,1374.0372272143775,7.81,6.81,951.4444444444445,66877.03,5
104760,Alpha Innovations,Display,Men 18-24,60 days,Google Ads,Chicago,Mandarin,Tech Enthusiasts,2021-01-05,2021,1,Tuesday,10373.0,9665,385,35,0.03983445421624418,0.09090909090909091,26.942857142857143,1073.2540093119503,8.48,7.48,296.37142857142857,87963.04000000001,5
168635,NexGen Systems,Display,Women 25-34,30 days,Email,Miami,German,Health & Wellness,2021-01-05,2021,1,Tuesday,18315.0,1841,155,20,0.0841933731667572,0.12903225806451613,118.16129032258064,9948.397609994568,7.1,6.1,915.75,130036.5,10
88335,DataTech Solutions,Display,Women 25-34,15 days,Email,Houston,Mandarin,Fashionistas,2021-01-05,2021,1,Tuesday,19635.0,8975,976,98,0.10874651810584958,0.10040983606557377,20.11782786885246,2187.7437325905294,3.41,2.41,200.35714285714286,66955.35,1
139435,Innovate Industries,Display,Men 18-24,30 days,Google Ads,Miami,Mandarin,Health & Wellness,2021-01-05,2021,1,Tuesday,16547.0,6920,806,40,0.11647398843930636,0.04962779156327544,20.529776674937967,2391.1849710982656,8.879999999999999,7.88,413.675,146937.36,9
5,NexGen Systems,Email,Men 25-34,15 days,YouTube,Los Angeles,Mandarin,Health & Wellness,2021-01-05,2021,1,Tuesday,16452.0,4201,379,19,0.09021661509164484,0.05013192612137203,43.4089709762533,3916.2104260890264,7.5,6.5,865.8947368421053,123390.0,3
57310,Alpha Innovations,Search,Women 25-34,45 days,Instagram,Houston,German,Fashionistas,2021-01-05,2021,1,Tuesday,16172.0,3299,857,26,0.25977568960291,0.030338389731621937,18.870478413068845,4902.091542891785,7.36,6.36,622.0,119025.92,2
74830,DataTech Solutions,Social Media,Women 35-44,45 days,YouTube,Houston,English,Outdoor Adventurers,2021-01-05,2021,1,Tuesday,17361.0,3169,559,73,0.17639633953928685,0.13059033989266547,31.057245080500895,5478.384348374882,5.91,4.91,237.82191780821918,102603.51000000001,10
142355,DataTech Solutions,Social Media,Women 25-34,45 days,Google Ads,Miami,Mandarin,Fashionistas,2021-01-05,2021,1,Tuesday,6412.0,2229,665,47,0.2983400628084343,0.07067669172932331,9.642105263157895,2876.6262898160608,7.440000000000001,6.44,136.4255319148936,47705.280000000006,1
63150,NexGen Systems,Search,Men 25-34,30 days,Email,Chicago,English,Health & Wellness,2021-01-05,2021,1,Tuesday,10762.0,1392,923,129,0.6630747126436781,0.13976164680390032,11.659804983748646,7731.3218390804595,8.559999999999999,7.56,83.42635658914729,92122.71999999999,2
96000,DataTech Solutions,Email,All Ages,60 days,Website,Miami,German,Tech Enthusiasts,2021-01-05,2021,1,Tuesday,7117.0,4346,829,91,0.1907501150483203,0.1097708082026538,8.585042219541617,1637.5977910722504,3.44,2.44,78.20879120879121,24482.48,1
17525,TechCorp,Search,Women 35-44,30 days,Instagram,New York,Mandarin,Tech Enthusiasts,2021-01-05,2021,1,Tuesday,7217.0,3309,983,147,0.2970686007857359,0.14954221770091555,7.341810783316379,2181.021456633424,6.98,5.98,49.095238095238095,50374.66,2
3290,Alpha Innovations,Search,Men 18-24,60 days,Email,Miami,English,Outdoor Adventurers,2021-01-05,2021,1,Tuesday,11906.0,4004,836,100,0.2087912087912088,0.11961722488038277,14.241626794258373,2973.5264735264736,4.2,3.2,119.06,50005.200000000004,6
91620,NexGen Systems,Email,Men 25-34,15 days,Instagram,Los Angeles,French,Fashionistas,2021-01-05,2021,1,Tuesday,11115.0,1698,722,29,0.425206124852768,0.04016620498614958,15.394736842105264,6545.936395759718,8.15,7.15,383.2758620689655,90587.25,2
